,Unnamed: 0,Model,Real,iteration,r_esp,r_gen,Tipo,Within_Cuartile_Threshold
954,Apis_mellifera,21.0,14,53,2.942523668263392,0.9520122707963062,Generalista,True
955,Bombus_terrestris,4.0,3,53,2.942523668263392,0.9520122707963062,Especialista,True
956,Colletes_sp,2.0,2,53,2.942523668263392,0.9520122707963062,Especialista,True
957,Diptera_sp1,9.0,1,53,2.942523668263392,0.9520122707963062,Especialista,True
958,Eristalis_sp,13.0,11,53,2.942523668263392,0.9520122707963062,Especialista,True
959,Lasioglossum_sp1,19.0,21,53,2.942523668263392,0.9520122707963062,Generalista,True
960,Lasioglossum_sp2,25.0,20,53,2.942523668263392,0.9520122707963062,Generalista,True
961,Lasioglossum_sp3,1.0,3,53,2.942523668263392,0.9520122707963062,Especialista,True
962,Lasioglossum_sp6,5.0,1,53,2.942523668263392,0.9520122707963062,Especialista,True
963,Lobonyx_aeneus,3.0,7,53,2.942523668263392,0.9520122707963062,Especialista,True
964,Malachius_sp,5.0,4,53,2.942523668263392,0.9520122707963062,Especialista,True
965,Rhyncomyia_cupraea,12.0,5,53,2.942523668263392,0.9520122707963062,Especialista,True
966,Syrphidae_sp2,1.0,1,53,2.942523668263392,0.9520122707963062,Especialista,True
967,Syrphidae_sp3,4.0,1,53,2.942523668263392,0.9520122707963062,Especialista,True
968,Xylocopa_cantabrita,28.0,9,53,2.942523668263392,0.9520122707963062,Especialista,True
969,Anthophora_sp,0.0,2,53,2.942523668263392,0.9520122707963062,Especialista,True
970,Halictus_sp2,0.0,1,53,2.942523668263392,0.9520122707963062,Especialista,True
971,Sphaerophoria_scripta,0.0,1,53,2.942523668263392,0.9520122707963062,Especialista,True
1026,Anthophora_sp,2.0,2,57,2.7594901389909743,0.8925844354911241,Especialista,True
1027,Apis_mellifera,17.0,14,57,2.7594901389909743,0.8925844354911241,Generalista,True
1028,Colletes_sp,2.0,2,57,2.7594901389909743,0.8925844354911241,Especialista,True
1029,Diptera_sp1,1.0,1,57,2.7594901389909743,0.8925844354911241,Especialista,True
1030,Eristalis_sp,6.0,11,57,2.7594901389909743,0.8925844354911241,Especialista,True
1031,Lasioglossum_sp1,16.0,21,57,2.7594901389909743,0.8925844354911241,Generalista,True
1032,Lasioglossum_sp2,23.0,20,57,2.7594901389909743,0.8925844354911241,Generalista,True
1033,Lasioglossum_sp6,3.0,1,57,2.7594901389909743,0.8925844354911241,Especialista,True
1034,Lobonyx_aeneus,0.0,7,57,2.7594901389909743,0.8925844354911241,Especialista,True
1035,Malachius_sp,3.0,4,57,2.7594901389909743,0.8925844354911241,Especialista,True
1036,Rhyncomyia_cupraea,1.0,5,57,2.7594901389909743,0.8925844354911241,Especialista,True
1037,Syrphidae_sp2,2.0,1,57,2.7594901389909743,0.8925844354911241,Especialista,True
1038,Xylocopa_cantabrita,18.0,9,57,2.7594901389909743,0.8925844354911241,Especialista,True
1039,Bombus_terrestris,0.0,3,57,2.7594901389909743,0.8925844354911241,Especialista,True
1040,Halictus_sp2,0.0,1,57,2.7594901389909743,0.8925844354911241,Especialista,True
1041,Lasioglossum_sp3,0.0,3,57,2.7594901389909743,0.8925844354911241,Especialista,True
1042,Sphaerophoria_scripta,0.0,1,57,2.7594901389909743,0.8925844354911241,Especialista,True
1043,Syrphidae_sp3,0.0,1,57,2.7594901389909743,0.8925844354911241,Especialista,True
1602,Apis_mellifera,17.0,14,89,0.5639401052963057,1.0028747488263074,Generalista,True
1603,Bombus_terrestris,2.0,3,89,0.5639401052963057,1.0028747488263074,Especialista,True
1604,Diptera_sp1,1.0,1,89,0.5639401052963057,1.0028747488263074,Especialista,True
1605,Eristalis_sp,1.0,11,89,0.5639401052963057,1.0028747488263074,Especialista,True
1606,Halictus_sp2,0.0,1,89,0.5639401052963057,1.0028747488263074,Especialista,True
1607,Lasioglossum_sp1,12.0,21,89,0.5639401052963057,1.0028747488263074,Generalista,True
1608,Lasioglossum_sp2,23.0,20,89,0.5639401052963057,1.0028747488263074,Generalista,True
1609,Lasioglossum_sp3,1.0,3,89,0.5639401052963057,1.0028747488263074,Especialista,True
1610,Lasioglossum_sp6,0.0,1,89,0.5639401052963057,1.0028747488263074,Especialista,True
1611,Malachius_sp,1.0,4,89,0.5639401052963057,1.0028747488263074,Especialista,True
1612,Rhyncomyia_cupraea,1.0,5,89,0.5639401052963057,1.0028747488263074,Especialista,True
1613,Syrphidae_sp3,0.0,1,89,0.5639401052963057,1.0028747488263074,Especialista,True
1614,Xylocopa_cantabrita,0.0,9,89,0.5639401052963057,1.0028747488263074,Especialista,True
1615,Anthophora_sp,0.0,2,89,0.5639401052963057,1.0028747488263074,Especialista,True
1616,Colletes_sp,0.0,2,89,0.5639401052963057,1.0028747488263074,Especialista,True
1617,Lobonyx_aeneus,0.0,7,89,0.5639401052963057,1.0028747488263074,Especialista,True
1618,Sphaerophoria_scripta,0.0,1,89,0.5639401052963057,1.0028747488263074,Especialista,True
1619,Syrphidae_sp2,0.0,1,89,0.5639401052963057,1.0028747488263074,Especialista,True
1674,Apis_mellifera,15.0,14,93,1.6283583341106709,0.8270412290745295,Generalista,True
1675,Colletes_sp,2.0,2,93,1.6283583341106709,0.8270412290745295,Especialista,True
1676,Diptera_sp1,1.0,1,93,1.6283583341106709,0.8270412290745295,Especialista,True
1677,Eristalis_sp,15.0,11,93,1.6283583341106709,0.8270412290745295,Especialista,True
1678,Lasioglossum_sp1,14.0,21,93,1.6283583341106709,0.8270412290745295,Generalista,True
1679,Lasioglossum_sp2,19.0,20,93,1.6283583341106709,0.8270412290745295,Generalista,True
1680,Lobonyx_aeneus,4.0,7,93,1.6283583341106709,0.8270412290745295,Especialista,True
