especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Vespidae,3.0,0.48,1.9152981064794254,0.0,32.0,2.52,1.3157220755739678,32.0,0.07875,HELL,HELL_A2_deg
Vespula_sp,1.0,0.2244,1.2543532118976788,0.0,20.0,0.7756000000000001,0.6183266345103982,20.0,0.03878,HELL,HELL_A2_deg
Xylocopa_cantabrita,8.0,16.2152,14.73160517320155,0.0,48.0,8.2152,0.5576581712184613,48.0,0.17115,HELL,HELL_A2_deg
Ancistrocerus_sp,1.0,0.3153,1.4900026579815495,0.0,27.0,0.6847,0.4595293815969008,27.0,0.02535925925925926,KL,KL_A2_deg
Andrena_sp,5.0,9.0644,11.597521411503786,0.0,47.0,4.064399999999999,0.3504541923904921,47.0,0.08647659574468083,KL,KL_A2_deg
Anthidiellum_strigatum,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,KL,KL_A2_deg
Anthophora_sp,1.0,1.3182,3.509270616242898,0.0,33.0,0.31820000000000004,0.09067411288465178,33.0,0.009642424242424244,KL,KL_A2_deg
Anthrenus_sp,6.0,0.2319,1.265892032625146,0.0,26.0,5.7681000000000004,4.556549730420842,26.0,0.22185000000000002,KL,KL_A2_deg
Apis_mellifera,8.0,1.9025,4.608179389056841,0.0,37.0,6.0975,1.3231906757970158,37.0,0.1647972972972973,KL,KL_A2_deg
Attagenus_sp,8.0,18.34,15.596554916151373,0.0,48.0,10.34,0.6629669215790838,48.0,0.21541666666666667,KL,KL_A2_deg
Bombus_terrestris,14.0,18.9453,15.701196153989837,0.0,48.0,4.9453,0.3149632646773442,48.0,0.10302708333333332,KL,KL_A2_deg
Bombylius_sp,5.0,10.5224,12.69833938049783,0.0,47.0,5.522399999999999,0.4348915109704288,47.0,0.11749787234042551,KL,KL_A2_deg
Ceratina_sp,7.0,0.9202,2.9131564681734443,0.0,35.0,6.0798,2.0870145721393563,35.0,0.1737085714285714,KL,KL_A2_deg
Chasmatopterus_sp,8.0,7.3191,10.295964057706689,0.0,45.0,0.6809000000000003,0.06613270949507016,45.0,0.015131111111111118,KL,KL_A2_deg
Dasypoda_sp,2.0,2.3026,4.861378049447919,0.0,36.0,0.3026,0.062245724755836396,36.0,0.008405555555555555,KL,KL_A2_deg
Diptera_sp1,2.0,1.3416,3.449999955067973,0.0,36.0,0.6584000000000001,0.19084058219560993,36.0,0.018288888888888893,KL,KL_A2_deg
Diptera_sp10,1.0,0.1762,1.1050229262629632,0.0,24.0,0.8238,0.7455048944423074,24.0,0.034325,KL,KL_A2_deg
Diptera_sp3,2.0,0.0955,0.7762989205205681,0.0,20.0,1.9045,2.453307546431839,20.0,0.095225,KL,KL_A2_deg
Diptera_sp7,2.0,0.3769,1.7095434021587148,0.0,25.0,1.6231,0.9494348010997796,25.0,0.064924,KL,KL_A2_deg
Diptera_sp8,1.0,0.0995,0.8184538696063849,0.0,18.0,0.9005,1.1002452715301758,18.0,0.050027777777777775,KL,KL_A2_deg
Episyrphus_sp,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,KL,KL_A2_deg
Eucera_sp,1.0,1.0872,3.0301673801021525,0.0,28.0,0.08719999999999994,0.028777288202825373,28.0,0.0031142857142857122,KL,KL_A2_deg
Halictidae_sp1,4.0,0.6037,2.19101035201485,0.0,29.0,3.3963,1.5501067792202659,29.0,0.11711379310344829,KL,KL_A2_deg
Halictus_sp,4.0,0.2901,1.408666186164203,0.0,29.0,3.7099,2.6336260758143526,29.0,0.12792758620689657,KL,KL_A2_deg
Heliotaurus_ruficollis,3.0,3.8324,6.79312335325137,0.0,42.0,0.8323999999999998,0.12253568155826156,42.0,0.019819047619047615,KL,KL_A2_deg
Lasioglossum_sp2,24.0,28.7795,15.41394299697099,0.0,48.0,4.779499999999999,0.3100764029644604,48.0,0.09957291666666664,KL,KL_A2_deg
Lasioglossum_sp3,4.0,0.3018,1.5163596851240373,0.0,27.0,3.6982,2.4388672663092392,27.0,0.13697037037037038,KL,KL_A2_deg
Lasioglossum_sp4,1.0,0.0317,0.43830847748149226,0.0,17.0,0.9683,2.2091747017165253,17.0,0.05695882352941177,KL,KL_A2_deg
Lasioglossum_sp6,1.0,0.7556,2.483563055077292,0.0,30.0,0.24439999999999995,0.09840700420323892,30.0,0.008146666666666665,KL,KL_A2_deg
Lobonyx_aeneus,4.0,1.0298,3.0570323035012947,0.0,32.0,2.9702,0.9715958829084523,32.0,0.09281875,KL,KL_A2_deg
Lomatia_sp,2.0,6.2269,9.2419347393158,0.0,45.0,4.2269,0.45736094435059016,45.0,0.0939311111111111,KL,KL_A2_deg
Mordellidae_sp,1.0,0.1072,0.869013048445094,0.0,17.0,0.8928,1.0273723755902946,17.0,0.05251764705882353,KL,KL_A2_deg
Mylabris_sp,1.0,0.1025,0.8096044070591473,0.0,16.0,0.8975,1.1085660999056683,16.0,0.05609375,KL,KL_A2_deg
Nustera_distigma,6.0,0.5048,2.0025428778924432,0.0,27.0,5.4952,2.7441110303632397,27.0,0.20352592592592592,KL,KL_A2_deg
Phthiria_sp,2.0,0.4829,1.9406916855651861,0.0,28.0,1.5171000000000001,0.7817315915166485,28.0,0.05418214285714286,KL,KL_A2_deg
Phthiria_sp1,6.0,0.2766,1.392367160138036,0.0,26.0,5.7234,4.110553713025374,26.0,0.2201307692307692,KL,KL_A2_deg
Plebejus_argus,2.0,0.2085,1.2158024377162382,0.0,20.0,1.7915,1.4735124263816672,20.0,0.089575,KL,KL_A2_deg
Rhyncomyia_cupraea,21.0,15.3363,14.937573946981583,0.0,48.0,5.6637,0.37915795564275395,48.0,0.11799375000000001,KL,KL_A2_deg
Scaeva_sp,1.0,1.0082,2.9038553678858996,0.0,32.0,0.008199999999999985,0.0028238320994512373,32.0,0.00025624999999999953,KL,KL_A2_deg
Sphaerophoria_scripta,4.0,3.122,6.02603910663807,0.0,40.0,0.8780000000000001,0.14570101263246477,40.0,0.021950000000000004,KL,KL_A2_deg
Syrphidae_sp5,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,KL,KL_A2_deg
Tiphia_morio,1.0,0.2072,1.2335397529192986,0.0,24.0,0.7928,0.6427032433480617,24.0,0.03303333333333333,KL,KL_A2_deg
Vespidae,3.0,0.5592,2.1036011679468576,0.0,32.0,2.4408,1.1602959901292758,32.0,0.076275,KL,KL_A2_deg
Vespula_sp,1.0,0.2389,1.2956830899054574,0.0,20.0,0.7611,0.5874121580575197,20.0,0.038055,KL,KL_A2_deg
Xylocopa_cantabrita,8.0,16.8683,15.349173098948446,0.0,48.0,8.868300000000001,0.5777705380498679,48.0,0.18475625000000004,KL,KL_A2_deg
