especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Xylocopa_cantabrita,5.0,10.86,9.019852314399456,0.0,37.0,5.859999999999999,0.6496780430257144,37.0,0.15837837837837837,HELL,HELL_B1_1XY
Andrena_sp,1.0,4.762,6.627423954661985,0.0,32.0,3.7619999999999996,0.5676413680090081,32.0,0.11756249999999999,KL,KL_B1_1XY
Anthophora_sp,1.0,0.9201,3.0290647918708125,0.0,24.0,0.07989999999999997,0.026377778453082246,24.0,0.0033291666666666656,KL,KL_B1_1XY
Apis_mellifera,21.0,23.8072,17.309488438397032,0.0,43.0,2.8072000000000017,0.16217694763138626,43.0,0.0652837209302326,KL,KL_B1_1XY
Bombylius_sp,10.0,27.4209,12.598230619077945,0.0,43.0,17.4209,1.3828052943894293,43.0,0.40513720930232555,KL,KL_B1_1XY
Cantharidae_sp,1.0,0.3942,1.976865488523682,0.0,24.0,0.6058,0.30644472449787663,24.0,0.025241666666666666,KL,KL_B1_1XY
Chalicodoma_sicula,1.0,0.5345,2.310355713813882,0.0,27.0,0.4655,0.20148412524388434,27.0,0.01724074074074074,KL,KL_B1_1XY
Chrysolina_americana,2.0,0.1811,1.319119705591485,0.0,19.0,1.8189,1.3788741023957463,19.0,0.09573157894736842,KL,KL_B1_1XY
Episyrphus_sp,1.0,2.111,4.499011348097588,0.0,28.0,1.1110000000000002,0.2469431424016718,28.0,0.03967857142857144,KL,KL_B1_1XY
Eristalis_sp,9.0,24.2747,12.263355124022551,0.0,43.0,15.2747,1.2455563624736397,43.0,0.3552255813953488,KL,KL_B1_1XY
Eucera_sp,6.0,10.6744,10.536398161071007,0.0,41.0,4.6744,0.4436430674450571,41.0,0.11400975609756098,KL,KL_B1_1XY
Halictus_sp2,1.0,1.859,4.254542174301629,0.0,26.0,0.859,0.20190186506753866,26.0,0.03303846153846154,KL,KL_B1_1XY
Halictus_sp3,1.0,4.317,6.371449641726246,0.0,33.0,3.317,0.5206036595309745,33.0,0.10051515151515152,KL,KL_B1_1XY
Hymenoptera_sp1,1.0,1.9427,4.329259862735888,0.0,28.0,0.9427000000000001,0.21775084653944943,28.0,0.033667857142857145,KL,KL_B1_1XY
Lasioglossum_sp1,20.0,23.9288,17.34804386732416,0.0,43.0,3.928799999999999,0.2264693374104313,43.0,0.0913674418604651,KL,KL_B1_1XY
Lasioglossum_sp2,22.0,26.2255,17.317460529590367,0.0,43.0,4.2255,0.24400228848680688,43.0,0.09826744186046513,KL,KL_B1_1XY
Lasioglossum_sp6,4.0,9.4287,9.681182202545504,0.0,39.0,5.428699999999999,0.5607476325125473,39.0,0.13919743589743588,KL,KL_B1_1XY
Lobonyx_aeneus,5.0,3.5602,6.60861130150152,0.0,35.0,1.4398,0.21786725445221264,35.0,0.04113714285714286,KL,KL_B1_1XY
Malachius_sp,4.0,1.8407,4.511225845140378,0.0,33.0,2.1593,0.478650387749055,33.0,0.06543333333333333,KL,KL_B1_1XY
Malthodes_sp,1.0,1.3683,3.6322134308766567,0.0,26.0,0.36830000000000007,0.10139822645584697,26.0,0.014165384615384618,KL,KL_B1_1XY
Nomada_sp,1.0,0.5327,2.3193681589746977,0.0,22.0,0.46730000000000005,0.20147728517863897,22.0,0.02124090909090909,KL,KL_B1_1XY
Paragus_tibialis,1.0,0.8738,2.9464116640702827,0.0,28.0,0.12619999999999998,0.042831760931078655,28.0,0.004507142857142856,KL,KL_B1_1XY
Rhyncomyia_cupraea,1.0,0.7112,2.628551975622481,0.0,26.0,0.28879999999999995,0.10987037832174033,26.0,0.011107692307692306,KL,KL_B1_1XY
Syrphidae_sp1,1.0,0.2535,1.5774937713537462,0.0,21.0,0.7464999999999999,0.4732189841607942,21.0,0.03554761904761904,KL,KL_B1_1XY
Syrphidae_sp2,2.0,3.5922,5.929014629889874,0.0,35.0,1.5922,0.26854377993490863,35.0,0.04549142857142857,KL,KL_B1_1XY
Syrphidae_sp3,2.0,8.1562,8.563920576089153,0.0,37.0,6.1562,0.7188530002471514,37.0,0.1663837837837838,KL,KL_B1_1XY
Xylocopa_cantabrita,5.0,6.1944,8.513028591845607,0.0,37.0,1.1944,0.14030259467753725,37.0,0.032281081081081076,KL,KL_B1_1XY
Anthophora_sp,4.0,27.8376,3.930467032950377,0.0,33.0,23.8376,6.064826342559723,33.0,0.7223515151515151,MAE,MAE_F1_1XY
Apis_mellifera,20.0,28.2029,9.745954542937046,0.0,33.0,8.2029,0.8416723024780258,33.0,0.24857272727272725,MAE,MAE_F1_1XY
Attagenus_sp,3.0,10.1637,8.20474460866451,0.0,31.0,7.1637,0.8731167564234567,31.0,0.23108709677419356,MAE,MAE_F1_1XY
Bombylius_sp,4.0,18.7118,7.586547062375152,0.0,33.0,14.7118,1.9391957736559688,33.0,0.4458121212121212,MAE,MAE_F1_1XY
Chalicodoma_sicula,1.0,7.8152,7.601909487936973,0.0,31.0,6.8152,0.8965115949900013,31.0,0.21984516129032258,MAE,MAE_F1_1XY
Chrysolina_americana,1.0,4.6952,6.5434836805686265,0.0,29.0,3.6952,0.5647144824358893,29.0,0.12742068965517242,MAE,MAE_F1_1XY
Colletes_sp,3.0,19.166,7.250648328950946,0.0,33.0,16.166,2.2295937227366487,33.0,0.4898787878787879,MAE,MAE_F1_1XY
Diptera_sp7,1.0,1.4238,3.9385714154347258,0.0,24.0,0.42379999999999995,0.10760246680793584,24.0,0.01765833333333333,MAE,MAE_F1_1XY
Eristalis_sp,5.0,21.4265,6.707048247897116,0.0,33.0,16.4265,2.4491399782535126,33.0,0.4977727272727273,MAE,MAE_F1_1XY
Halictus_sp2,1.0,7.7466,7.559477694278949,0.0,30.0,6.7466,0.8924690663623309,30.0,0.22488666666666665,MAE,MAE_F1_1XY
Lasioglossum_sp1,16.0,27.1617,10.195192362321114,0.0,33.0,11.1617,1.0948003336602903,33.0,0.33823333333333333,MAE,MAE_F1_1XY
Lasioglossum_sp2,16.0,32.8559,0.41249509720785993,28.0,33.0,16.8559,40.86327356154287,5.0,3.37118,MAE,MAE_F1_1XY
Lasioglossum_sp3,1.0,3.4911,5.827153366922495,0.0,27.0,2.4911,0.4274986160722296,27.0,0.09226296296296296,MAE,MAE_F1_1XY
Lobonyx_aeneus,2.0,5.5529,6.958537469495413,0.0,28.0,3.5529,0.5105814282922346,28.0,0.12688928571428573,MAE,MAE_F1_1XY
Malachius_sp,1.0,4.5841,6.464511287067087,0.0,29.0,3.5841000000000003,0.554427061976109,29.0,0.1235896551724138,MAE,MAE_F1_1XY
Osmia_sp,1.0,5.917,7.067213421890901,0.0,29.0,4.917,0.6957480560540946,29.0,0.16955172413793101,MAE,MAE_F1_1XY
Rhyncomyia_cupraea,2.0,13.1705,8.121331501209346,0.0,33.0,11.1705,1.3754517960923778,33.0,0.3385,MAE,MAE_F1_1XY
