especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Heliotaurus_ruficollis,9,8.9984,8.003661868190706,0,46,0.0016,0.000199908,46,3.478260869564834e-05,WASS,WASS_E2_model2.csv
Lasioglossum_sp1,2,8.5662,7.866155681177431,0,44,6.5662,0.8347406619108702,44,0.1492318181818182,WASS,WASS_E2_model2.csv
Lasioglossum_sp2,34,69.9726,0.16508169249350377,68,70,35.9726,217.90787007720786,2,17.9863,WASS,WASS_E2_model2.csv
Lasioglossum_sp3,2,1.2771,3.3034235045911164,0,27,0.7229000000000001,0.21883358249262005,27,0.026774074,WASS,WASS_E2_model2.csv
Lasioglossum_sp6,2,3.0196,5.037057974185275,0,35,1.0196,0.20241974684933353,35,0.029131428571428572,WASS,WASS_E2_model2.csv
Lindenius_luteiventris,1,0,0,0,0,1,,0,,WASS,WASS_E2_model2.csv
Lobonyx_aeneus,18,34.573,9.496077534901186,0,62,16.573,1.7452469126424899,62,0.26730645161290323,WASS,WASS_E2_model2.csv
Malachius_sp,1,0.5519,2.2043122032119062,0,19,0.44810000000000005,0.20328336401126526,19,0.023584211,WASS,WASS_E2_model2.csv
Metasyrphus_corollae,1,1.5198,3.629176911161168,0,30,0.5198,0.14322806871205632,30,0.017326666666666667,WASS,WASS_E2_model2.csv
Mordellidae_sp1,1,0.313,1.6989760598564045,0,21,0.687,0.40436120098011535,21,0.032714286,WASS,WASS_E2_model2.csv
Nitidulidae_sp1,5,12.4767,8.914034053688113,0,47,7.476699999999999,0.8387560508484453,47,0.1590787234042553,WASS,WASS_E2_model2.csv
Nustera_distigma,3,5.3249,6.524338793293066,0,36,2.3249000000000004,0.3563426231620539,36,0.064580556,WASS,WASS_E2_model2.csv
Oedemera_sp,3,5.3815,6.594900076627538,0,37,2.3815,0.361112371,37,0.064364865,WASS,WASS_E2_model2.csv
Phthiria_sp,4,8.5639,7.855500472838635,0,40,4.5639,0.5809814429749256,40,0.1140975,WASS,WASS_E2_model2.csv
Phthiria_sp1,4,1.8377,3.956352358220668,0,27,2.1623,0.5465387822465019,27,0.080085185,WASS,WASS_E2_model2.csv
Rhyncomyia_cupraea,16,58.8741,4.953574767811425,35,70,42.8741,8.655183783355413,35,1.2249742857142856,WASS,WASS_E2_model2.csv
Syritta_pipiens,1,0.5678,2.280684834064369,0,24,0.43220000000000003,0.18950448283982485,24,0.018008333333333335,WASS,WASS_E2_model2.csv
Tiphia_morio,1,5.6795,6.726373774956017,0,38,4.6795,0.6956943156241118,38,0.12314473684210527,WASS,WASS_E2_model2.csv
Xylocopa_cantabrita,17,53.3275,6.488840748194184,9,69,36.3275,5.598457630526653,60,0.6054583333333333,WASS,WASS_E2_model2.csv
Anthrenus_sp,15,29.0654,17.82186535490812,0,70,14.0654,0.7892215388175631,70,0.20093428571428573,HELL,HELL_E2_model2.csv
Apis_mellifera,7,1.8769,3.183199595684607,0,50,5.1231,1.6094183999474216,50,0.102462,HELL,HELL_E2_model2.csv
Attagenus_sp,3,0.1035,0.4589213558782035,0,12,2.8965,6.311538922517965,12,0.241375,HELL,HELL_E2_model2.csv
Bombus_terrestris,10,7.9698,8.570626203688516,0,66,2.0302,0.23687884079301796,66,0.030760606060606058,HELL,HELL_E2_model2.csv
Bombylius_sp,5,2.6291,4.144351669,0,51,2.3709,0.5720798304405398,51,0.046488235,HELL,HELL_E2_model2.csv
Cardiophorus_sp,1,2.8714,4.695558206080156,0,55,1.8714,0.39854686447646903,55,0.034025454545454546,HELL,HELL_E2_model2.csv
Ceratina_sp,1,0.0314,0.27680625384954194,0,10,0.9686,3.499198397903548,10,0.09686,HELL,HELL_E2_model2.csv
Chasmatopterus_sp,14,12.898,11.423215177195022,0,70,1.1020000000000003,0.096470213,70,0.015742857,HELL,HELL_E2_model2.csv
Chrysolina_americana,1,0.0662,0.45148415674791825,0,17,0.9338,2.0682896310830636,17,0.054929412,HELL,HELL_E2_model2.csv
Colletes_sp,4,1.1295,2.179175217935233,0,38,2.8705,1.3172414849319904,38,0.075539474,HELL,HELL_E2_model2.csv
Dasypoda_sp,7,2.2444,3.6904241711565238,0,51,4.755599999999999,1.2886323575399912,51,0.093247059,HELL,HELL_E2_model2.csv
Diodontus_insidiosus,3,1.459,2.736945028094037,0,42,1.541,0.5630365185204785,42,0.036690476,HELL,HELL_E2_model2.csv
Eristalis_sp,1,0.06,0.40843197924277014,0,11,0.94,2.3014848194373836,11,0.085454545,HELL,HELL_E2_model2.csv
Eucera_sp,1,0.0552,0.3799570985515002,0,10,0.9448,2.4865965226122486,10,0.09448,HELL,HELL_E2_model2.csv
Halictidae_sp1,6,3.6752,5.189412101557926,0,54,2.3248,0.4479890890342022,54,0.043051851851851855,HELL,HELL_E2_model2.csv
Heliotaurus_ruficollis,9,0.3172,0.7977767888203277,0,22,8.6828,10.883746082459048,22,0.3946727272727273,HELL,HELL_E2_model2.csv
Lasioglossum_sp1,2,0.48,1.2359420517465716,0,25,1.52,1.2298311218167648,25,0.0608,HELL,HELL_E2_model2.csv
Lasioglossum_sp2,34,34.6149,18.965610125349095,0,70,0.6148999999999987,0.032421841213435804,70,0.008784286,HELL,HELL_E2_model2.csv
Lasioglossum_sp3,2,0.058,0.3490675934808062,0,9,1.942,5.563392409575776,9,0.21577777777777776,HELL,HELL_E2_model2.csv
Lasioglossum_sp6,2,0.1544,0.572881715,0,9,1.8456,3.221607448405914,9,0.20506666666666665,HELL,HELL_E2_model2.csv
Lindenius_luteiventris,1,0,0,0,0,1,,0,,HELL,HELL_E2_model2.csv
Lobonyx_aeneus,18,2.1482,2.824966336698608,0,49,15.8518,5.611323502893553,49,0.3235061224489796,HELL,HELL_E2_model2.csv
Malachius_sp,1,0.0272,0.2084814295102686,0,4,0.9728,4.666123032085625,4,0.2432,HELL,HELL_E2_model2.csv
Metasyrphus_corollae,1,0.0869,0.5135900772763692,0,16,0.9131,1.7778770276136966,16,0.05706875,HELL,HELL_E2_model2.csv
Mordellidae_sp1,1,0.0165,0.2383976370338732,0,13,0.9835,4.125460353704167,13,0.075653846,HELL,HELL_E2_model2.csv
Nitidulidae_sp1,5,0.6151,1.389440550906896,0,33,4.3849,3.1558744972125288,33,0.13287575757575756,HELL,HELL_E2_model2.csv
Nustera_distigma,3,0.2427,0.7444811181040929,0,18,2.7573,3.7036533673570964,18,0.15318333333333334,HELL,HELL_E2_model2.csv
Oedemera_sp,3,0.2412,0.7335368890769998,0,19,2.7588,3.760956048810801,19,0.1452,HELL,HELL_E2_model2.csv
Phthiria_sp,4,0.3826,1.0511554275050263,0,34,3.6174,3.4413559644419975,34,0.10639411764705882,HELL,HELL_E2_model2.csv
Phthiria_sp1,4,0.074,0.3786004937046219,0,11,3.926,10.369769890112725,11,0.3569090909090909,HELL,HELL_E2_model2.csv
Rhyncomyia_cupraea,16,8.4156,8.8257615,0,66,7.5844000000000005,0.8593479441295802,66,0.11491515151515153,HELL,HELL_E2_model2.csv
Syritta_pipiens,1,0.0318,0.26228922883709177,0,11,0.9682,3.6913448725770985,11,0.088018182,HELL,HELL_E2_model2.csv
Tiphia_morio,1,0.3311,1.0308147495572566,0,22,0.6689,0.6489041802004658,22,0.030404545,HELL,HELL_E2_model2.csv
Xylocopa_cantabrita,17,6.2474,7.150224179043673,0,68,10.752600000000001,1.5038129897401535,68,0.1581264705882353,HELL,HELL_E2_model2.csv
Anthrenus_sp,15,31.8488,21.13764931542432,0,70,16.8488,0.7970990410795249,70,0.24069714285714286,KL,KL_E2_model2.csv
Apis_mellifera,7,3.2626,6.329332293751719,0,57,3.7374,0.5904888267107639,57,0.065568421,KL,KL_E2_model2.csv
Attagenus_sp,3,0.1332,0.7620471321271127,0,21,2.8668,3.761972034456532,21,0.13651428571428573,KL,KL_E2_model2.csv
Bombus_terrestris,10,11.6885,14.954813017662223,0,70,1.6884999999999994,0.11290679448855792,70,0.024121428571428565,KL,KL_E2_model2.csv
Bombylius_sp,5,4.5518,7.936221715748124,0,54,0.44819999999999993,0.056475237,54,0.0083,KL,KL_E2_model2.csv
Cardiophorus_sp,1,4.4866,7.761214085721932,0,55,3.4866,0.4492338391250142,55,0.063392727,KL,KL_E2_model2.csv
Ceratina_sp,1,0.0623,0.5411543169923708,0,14,0.9377,1.7327774547037746,14,0.066978571,KL,KL_E2_model2.csv
Chasmatopterus_sp,14,17.0378,17.91203101955569,0,70,3.0378000000000007,0.16959550799590753,70,0.043397143,KL,KL_E2_model2.csv
Chrysolina_americana,1,0.1018,0.6881018154392848,0,17,0.8982,1.305330083203731,17,0.052835294,KL,KL_E2_model2.csv
Colletes_sp,4,1.8995,4.2204479582263374,0,45,2.1005000000000003,0.4976959841207816,45,0.046677778,KL,KL_E2_model2.csv
Dasypoda_sp,7,3.9799,7.202005476135655,0,54,3.0201,0.41934153063439217,54,0.055927778,KL,KL_E2_model2.csv
Diodontus_insidiosus,3,2.4922,5.084360749634438,0,45,0.5078,0.099874896,45,0.011284444444444446,KL,KL_E2_model2.csv
Eristalis_sp,1,0.086,0.6851649035776065,0,22,0.914,1.3339854321602362,22,0.041545454545454545,KL,KL_E2_model2.csv
Eucera_sp,1,0.0751,0.5708700195823261,0,12,0.9249,1.6201586495586124,12,0.077075,KL,KL_E2_model2.csv
Halictidae_sp1,6,6.0993,9.785592229984285,0,63,0.0993,0.010147571824598689,63,0.00157619,KL,KL_E2_model2.csv
Heliotaurus_ruficollis,9,0.2882,1.1421344960733437,0,27,8.7118,7.627648083436016,27,0.32265925925925926,KL,KL_E2_model2.csv
Lasioglossum_sp1,2,0.8123,2.346064600967159,0,34,1.1877,0.5062520441723446,34,0.034932353,KL,KL_E2_model2.csv
Lasioglossum_sp2,34,36.8587,21.31872376828195,0,70,2.858699999999999,0.13409339278804203,70,0.040838571,KL,KL_E2_model2.csv
Lasioglossum_sp3,2,0.0876,0.574594862,0,10,1.9124,3.3282580911494044,10,0.19124000000000002,KL,KL_E2_model2.csv
Lasioglossum_sp6,2,0.2443,1.0988804592977244,0,23,1.7557,1.5977170083832757,23,0.076334783,KL,KL_E2_model2.csv
Lindenius_luteiventris,1,0,0,0,0,1,,0,,KL,KL_E2_model2.csv
Lobonyx_aeneus,18,4.1845,7.575315062083487,0,60,13.8155,1.8237525286770364,60,0.23025833333333334,KL,KL_E2_model2.csv
Malachius_sp,1,0.0569,0.5311220189936643,0,15,0.9431,1.7756748285204311,15,0.062873333,KL,KL_E2_model2.csv
Metasyrphus_corollae,1,0.1482,0.8452858752049994,0,15,0.8518,1.0077064162386729,15,0.056786666666666666,KL,KL_E2_model2.csv
Mordellidae_sp1,1,0.0292,0.3882813879696337,0,13,0.9708,2.500248608557883,13,0.074676923,KL,KL_E2_model2.csv
Nitidulidae_sp1,5,0.806,2.3700898152967267,0,35,4.194,1.769553192850173,35,0.11982857142857142,KL,KL_E2_model2.csv
Nustera_distigma,3,0.3643,1.3938363562408587,0,25,2.6357,1.8909680381048577,25,0.105428,KL,KL_E2_model2.csv
Oedemera_sp,3,0.3606,1.412503860779034,0,24,2.6394,1.8685966624857933,24,0.109975,KL,KL_E2_model2.csv
Phthiria_sp,4,0.5472,1.8976122504941118,0,34,3.4528,1.819549804814413,34,0.10155294117647058,KL,KL_E2_model2.csv
Phthiria_sp1,4,0.0836,0.5472120101920359,0,13,3.9164,7.157006657484724,13,0.30126153846153847,KL,KL_E2_model2.csv
Rhyncomyia_cupraea,16,12.435,15.41432889079235,0,68,3.5649999999999995,0.23127831417490574,68,0.052426471,KL,KL_E2_model2.csv
Syritta_pipiens,1,0.0553,0.49665539024324024,0,13,0.9447,1.9021237231258619,13,0.072669231,KL,KL_E2_model2.csv
Tiphia_morio,1,0.5676,1.850235816661682,0,26,0.4324,0.23369994035688096,26,0.016630769,KL,KL_E2_model2.csv
Xylocopa_cantabrita,17,9.9589,13.570549980478939,0,68,7.0411,0.5188514842897696,68,0.10354558823529413,KL,KL_E2_model2.csv
Andrena_sp,6,60.0792,1.593292571413615,47,62,54.0792,33.941788827910855,15,3.60528,MAE,MAE_F2_model2.csv
Anthidiellum_strigatum,2,3.9411,5.521202691254496,0,34,1.9411,0.3515719506321827,34,0.057091176470588235,MAE,MAE_F2_model2.csv
Anthrenus_sp,16,61.3942,0.8261202136860886,57,62,45.3942,54.94866152403458,5,9.07884,MAE,MAE_F2_model2.csv
Apis_mellifera,8,56.9485,2.995721145987802,36,62,48.9485,16.339471404258436,26,1.8826346153846154,MAE,MAE_F2_model2.csv
Attagenus_sp,6,16.1407,9.216604477236121,0,46,10.140699999999999,1.1002642052228975,46,0.22044999999999998,MAE,MAE_F2_model2.csv
Bombus_terrestris,6,32.1505,8.666150239062134,0,56,26.1505,3.017545193496444,56,0.4669732142857143,MAE,MAE_F2_model2.csv
Bombylius_sp,2,25.5058,9.226151881898272,0,52,23.5058,2.5477360768489437,52,0.4520346153846154,MAE,MAE_F2_model2.csv
Ceratina_sp,4,5.1977,6.338046370387274,0,37,1.1977000000000002,0.18896990176593123,37,0.03237027,MAE,MAE_F2_model2.csv
Chalicodoma_sicula,1,5.2645,6.205593500147181,0,37,4.2645,0.6872026019588388,37,0.11525675675675676,MAE,MAE_F2_model2.csv
Chasmatopterus_sp,10,27.8244,9.406944971741378,0,56,17.8244,1.8948128274955152,56,0.31829285714285716,MAE,MAE_F2_model2.csv
Dasypoda_sp,2,8.103,7.335623500235937,0,38,6.103,0.8319674530465894,38,0.16060526315789472,MAE,MAE_F2_model2.csv
Diodontus_insidiosus,3,14.9402,8.896849968046851,0,46,11.9402,1.3420705129212451,46,0.25956956521739133,MAE,MAE_F2_model2.csv
Diptera_sp10,4,17.7031,9.269581592730614,0,50,13.7031,1.4782867881271187,50,0.274062,MAE,MAE_F2_model2.csv
Diptera_sp6,1,0.8003,2.567621307342221,0,25,0.1997,0.077776267,25,0.007988,MAE,MAE_F2_model2.csv
Diptera_sp7,1,0.823,2.6217853412965733,0,23,0.17700000000000005,0.067511248,23,0.007695652,MAE,MAE_F2_model2.csv
Episyrphus_sp,4,8.3317,7.571261949685191,0,41,4.3317,0.572123911,41,0.10565121951219511,MAE,MAE_F2_model2.csv
Halictidae_sp1,12,54.5804,3.8288643042272956,31,62,42.5804,11.120895549363993,31,1.3735612903225805,MAE,MAE_F2_model2.csv
Halictus_sp,2,8.1563,7.518904421680747,0,42,6.1563,0.8187762012572364,42,0.14657857142857142,MAE,MAE_F2_model2.csv
Heliotaurus_ruficollis,6,8.7234,7.939886436194271,0,40,2.7234,0.34300238698443825,40,0.068085,MAE,MAE_F2_model2.csv
Lasioglossum_sp1,5,24.598,9.200992437,0,53,19.598,2.1299876218937217,53,0.36977358490566037,MAE,MAE_F2_model2.csv
Lasioglossum_sp2,24,61.9478,0.22952217331404914,59,62,37.9478,165.33391720754153,3,12.649266666666668,MAE,MAE_F2_model2.csv
Lasioglossum_sp6,1,12.1898,8.329784780620034,0,44,11.1898,1.3433480329568706,44,0.25431363636363635,MAE,MAE_F2_model2.csv
Lindenius_luteiventris,1,0.8147,2.605809458554749,0,24,0.18530000000000002,0.071110341,24,0.007720833,MAE,MAE_F2_model2.csv
Lobonyx_aeneus,5,12.4322,8.757880634,0,46,7.4322,0.8486299722746228,46,0.1615695652173913,MAE,MAE_F2_model2.csv
Microlepidoptera,3,21.2602,9.394973257665585,0,53,18.2602,1.9436138346749485,53,0.3445320754716981,MAE,MAE_F2_model2.csv
Mordellidae_sp1,2,6.6557,6.886646506102237,0,38,4.6557,0.6760474776619648,38,0.1225184210526316,MAE,MAE_F2_model2.csv
Nitidulidae_sp1,4,6.4521,6.9502184241658505,0,37,2.4520999999999997,0.35280905582392474,37,0.066272973,MAE,MAE_F2_model2.csv
Nomada_sp,1,2.3663,4.290240660673088,0,27,1.3662999999999998,0.3184669831052423,27,0.050603704,MAE,MAE_F2_model2.csv
Nustera_distigma,2,0.7688,2.5006742885049453,0,20,1.2311999999999999,0.4923472063753196,20,0.06156,MAE,MAE_F2_model2.csv
Oedemera_sp,1,0.8262,2.6348221550569417,0,25,0.17379999999999995,0.065962706,25,0.006952,MAE,MAE_F2_model2.csv
Phthiria_sp,2,1.247,3.182829565088901,0,25,0.7529999999999999,0.2365819421370643,25,0.030119999999999994,MAE,MAE_F2_model2.csv
Phthiria_sp1,2,5.4077,6.316571112325234,0,32,3.4077,0.5394857335415273,32,0.106490625,MAE,MAE_F2_model2.csv
Plebejus_argus,1,14.0426,8.758952972000511,0,47,13.0426,1.489059256476533,47,0.2775021276595745,MAE,MAE_F2_model2.csv
Pyronia_cecilia,2,2.5436,4.524505072890898,0,30,0.5436000000000001,0.12014573776412432,30,0.018120000000000004,MAE,MAE_F2_model2.csv
Rhyncomyia_cupraea,3,33.9355,8.495890639937434,0,59,30.935499999999998,3.6412309563612526,59,0.5243305084745762,MAE,MAE_F2_model2.csv
Sphaerophoria_scripta,3,4.5996,5.963810572415449,0,32,1.5995999999999997,0.26821777462192825,32,0.0499875,MAE,MAE_F2_model2.csv
Syrphidae_sp2,1,0.5382,2.1037070419456754,0,20,0.4618,0.21951725729495616,20,0.02309,MAE,MAE_F2_model2.csv
Syrphidae_sp3,1,0.8353,2.647352405229752,0,22,0.16469999999999996,0.062213100029539274,22,0.007486364,MAE,MAE_F2_model2.csv
Syrphidae_sp4,1,0.7947,2.5839155504693307,0,21,0.20530000000000004,0.079453061,21,0.00977619,MAE,MAE_F2_model2.csv
Usia_sp,1,1.644,3.683913832069399,0,28,0.6439999999999999,0.17481407800416435,28,0.022999999999999996,MAE,MAE_F2_model2.csv
Xylocopa_cantabrita,21,53.9488,4.047495124355087,27,62,32.9488,8.140540998242695,35,0.9413942857142856,MAE,MAE_F2_model2.csv
Andrena_sp,6,59.9882,1.6741388933130374,49,62,53.9882,32.24833985736992,13,4.1529384615384615,RMAE,RMAE_F2_model2.csv
Anthidiellum_strigatum,2,3.951,5.503819419532249,0,34,1.951,0.35448110689754586,34,0.057382352941176475,RMAE,RMAE_F2_model2.csv
Anthrenus_sp,16,61.3589,0.8576504803442021,56,62,45.3589,52.88739531958992,6,7.559816666666666,RMAE,RMAE_F2_model2.csv
Apis_mellifera,8,56.6245,3.235698800054248,36,62,48.6245,15.027511213090905,26,1.8701730769230769,RMAE,RMAE_F2_model2.csv
Attagenus_sp,6,14.974,8.916348699294604,0,45,8.974,1.0064657970038742,45,0.19942222222222222,RMAE,RMAE_F2_model2.csv
Bombus_terrestris,6,30.339,9.1651557,0,56,24.339,2.6556013663373834,56,0.434625,RMAE,RMAE_F2_model2.csv
Bombylius_sp,2,25.5524,9.176212428200033,0,52,23.5524,2.5666799002625025,52,0.4529307692307692,RMAE,RMAE_F2_model2.csv
Ceratina_sp,4,4.9418,6.087488686794521,0,37,0.9417999999999997,0.15471075979870474,37,0.025454054054054046,RMAE,RMAE_F2_model2.csv
Chalicodoma_sicula,1,6.2456,6.482228210133975,0,37,5.2456,0.8092279120625997,37,0.14177297297297295,RMAE,RMAE_F2_model2.csv
Chasmatopterus_sp,10,25.6997,9.648783851500731,0,56,15.6997,1.6271169757376351,56,0.2803517857142857,RMAE,RMAE_F2_model2.csv
Dasypoda_sp,2,8.0935,7.279591815184383,0,38,6.093500000000001,0.8370661645189593,38,0.16035526315789475,RMAE,RMAE_F2_model2.csv
Diodontus_insidiosus,3,14.2254,8.788294388,0,46,11.2254,1.2773126962162509,46,0.24403043478260872,RMAE,RMAE_F2_model2.csv
Diptera_sp10,4,16.5506,9.159237348321117,0,50,12.5506,1.3702669253680293,50,0.251012,RMAE,RMAE_F2_model2.csv
Diptera_sp6,1,0.9377,2.7853894789517217,0,25,0.0623,0.022366710462138516,25,0.002492,RMAE,RMAE_F2_model2.csv
Diptera_sp7,1,0.9619,2.8180920059954486,0,23,0.0381,0.013519785698601338,23,0.001656522,RMAE,RMAE_F2_model2.csv
Episyrphus_sp,4,7.7929,7.293224849329028,0,41,3.7929000000000004,0.5200580097772448,41,0.092509756,RMAE,RMAE_F2_model2.csv
Halictidae_sp1,12,54.0891,4.163735685593632,29,62,42.0891,10.108494673575631,33,1.2754272727272729,RMAE,RMAE_F2_model2.csv
Halictus_sp,2,8.1362,7.365464993295175,0,39,6.1362000000000005,0.8331042243206395,39,0.15733846153846157,RMAE,RMAE_F2_model2.csv
Heliotaurus_ruficollis,6,8.2127,7.485910939642526,0,40,2.2127,0.2955819295528064,40,0.0553175,RMAE,RMAE_F2_model2.csv
Lasioglossum_sp1,5,22.8777,9.394730907,0,53,17.8777,1.9029496616550987,53,0.33731509433962265,RMAE,RMAE_F2_model2.csv
Lasioglossum_sp2,24,61.9445,0.23457462037750848,59,62,37.9445,161.7587611947733,3,12.648166666666667,RMAE,RMAE_F2_model2.csv
Lasioglossum_sp6,1,14.2444,8.211127261289406,0,44,13.2444,1.612981942496433,44,0.30100909090909095,RMAE,RMAE_F2_model2.csv
Lindenius_luteiventris,1,0.9803,2.841569876307147,0,24,0.0197,0.006932787,24,0.000820833,RMAE,RMAE_F2_model2.csv
Lobonyx_aeneus,5,11.5022,8.404597485060687,0,46,6.5022,0.7736479958210692,46,0.14135217391304347,RMAE,RMAE_F2_model2.csv
Microlepidoptera,3,20.3965,9.434881528082112,0,53,17.3965,1.8438493316763773,53,0.32823584905660375,RMAE,RMAE_F2_model2.csv
Mordellidae_sp1,2,6.6771,6.8166034209289235,0,36,4.6771,0.6861335053818687,36,0.12991944444444445,RMAE,RMAE_F2_model2.csv
Nitidulidae_sp1,4,6.0363,6.600374141204446,0,36,2.0362999999999998,0.3085128140369953,36,0.056563888888888886,RMAE,RMAE_F2_model2.csv
Nomada_sp,1,2.8242,4.632044899,0,33,1.8241999999999998,0.3938217439330187,33,0.055278788,RMAE,RMAE_F2_model2.csv
Nustera_distigma,2,0.7473,2.440622538172875,0,21,1.2527,0.5132706841828191,21,0.059652381,RMAE,RMAE_F2_model2.csv
Oedemera_sp,1,0.9544,2.8234939085794326,0,25,0.045599999999999974,0.016150203,25,0.001824,RMAE,RMAE_F2_model2.csv
Phthiria_sp,2,1.2762,3.212529469835185,0,25,0.7238,0.22530532616005347,25,0.028952,RMAE,RMAE_F2_model2.csv
Phthiria_sp1,2,5.3277,6.219676932776716,0,34,3.3277,0.5350277893797901,34,0.097873529,RMAE,RMAE_F2_model2.csv
Plebejus_argus,1,16.4957,8.422830635694394,0,47,15.4957,1.8397259389654703,47,0.32969574468085106,RMAE,RMAE_F2_model2.csv
Pyronia_cecilia,2,2.5393,4.454822112498483,0,30,0.5392999999999999,0.1210598282896495,30,0.017976667,RMAE,RMAE_F2_model2.csv
Rhyncomyia_cupraea,3,33.0322,8.718036681,0,59,30.032200000000003,3.4448352419123274,59,0.5090203389830509,RMAE,RMAE_F2_model2.csv
Sphaerophoria_scripta,3,4.3406,5.778523234622941,0,32,1.3406000000000002,0.2319969905057372,32,0.04189375,RMAE,RMAE_F2_model2.csv
Syrphidae_sp2,1,0.6244,2.272540667,0,20,0.37560000000000004,0.16527757035110174,20,0.01878,RMAE,RMAE_F2_model2.csv
Syrphidae_sp3,1,1.0235,2.9111845097013234,0,26,0.023500000000000076,0.008072316,26,0.000903846,RMAE,RMAE_F2_model2.csv
Syrphidae_sp4,1,0.9623,2.805969717692198,0,21,0.037699999999999956,0.01343564,21,0.001795238,RMAE,RMAE_F2_model2.csv
Usia_sp,1,1.9396,3.953999905,0,28,0.9396,0.23763278262301976,28,0.033557142857142855,RMAE,RMAE_F2_model2.csv
Xylocopa_cantabrita,21,53.2648,4.4737548444501005,17,62,32.2648,7.212017895890289,45,0.7169955555555556,RMAE,RMAE_F2_model2.csv
Andrena_sp,6,16.6469,13.124360756796001,0,62,10.646899999999999,0.8112318913884523,62,0.17172419354838708,JS,JS_F2_model2.csv
Anthidiellum_strigatum,2,0.2322,0.8194817356302112,0,27,1.7678,2.157217083844459,27,0.065474074,JS,JS_F2_model2.csv
Anthrenus_sp,16,21.0769,14.739603521845423,0,62,5.076899999999998,0.3444393868855139,62,0.081885484,JS,JS_F2_model2.csv
Apis_mellifera,8,12.0926,10.81889689815967,0,62,4.092599999999999,0.3782825586124371,62,0.066009677,JS,JS_F2_model2.csv
Attagenus_sp,6,1.0011,1.759831949604588,0,34,4.9989,2.840555316161404,34,0.1470264705882353,JS,JS_F2_model2.csv
Bombus_terrestris,6,3.0292,4.289567274066221,0,55,2.9708,0.6925640304001763,55,0.054014545454545454,JS,JS_F2_model2.csv
Bombylius_sp,2,2.3772,3.8215678193720253,0,44,0.3772000000000002,0.098702945,44,0.008572727,JS,JS_F2_model2.csv
Ceratina_sp,4,0.2705,0.7394487328022421,0,16,3.7295,5.0436221397885825,16,0.23309375,JS,JS_F2_model2.csv
Chalicodoma_sicula,1,0.3318,1.011934366012003,0,26,0.6682,0.6603195053384264,26,0.0257,JS,JS_F2_model2.csv
Chasmatopterus_sp,10,2.0202,2.7358619215971687,0,41,7.9798,2.9167407671442254,41,0.19462926829268293,JS,JS_F2_model2.csv
Dasypoda_sp,2,0.5086,1.3345801401246151,0,30,1.4914,1.1175050153681607,30,0.049713333,JS,JS_F2_model2.csv
Diodontus_insidiosus,3,1.0321,2.0338346142997534,0,35,1.9679,0.9675811327842629,35,0.056225714,JS,JS_F2_model2.csv
Diptera_sp10,4,1.2178,2.1736226957690556,0,36,2.7822,1.279982954454578,36,0.077283333,JS,JS_F2_model2.csv
Diptera_sp6,1,0.0486,0.3541900408799011,0,13,0.9514,2.6861286038322043,13,0.073184615,JS,JS_F2_model2.csv
Diptera_sp7,1,0.0501,0.3472780589168013,0,12,0.9499,2.7352721417611097,12,0.079158333,JS,JS_F2_model2.csv
Episyrphus_sp,4,0.4657,1.0560942398784088,0,23,3.5343,3.3465763437995024,23,0.15366521739130434,JS,JS_F2_model2.csv
Halictidae_sp1,12,9.965,9.424067927685494,0,60,2.035,0.21593647410177214,60,0.033916667,JS,JS_F2_model2.csv
Halictus_sp,2,0.508,1.2671608302251791,0,25,1.492,1.1774353850054426,25,0.05968,JS,JS_F2_model2.csv
Heliotaurus_ruficollis,6,0.4537,1.0265289504775845,0,32,5.5463000000000005,5.402965008848146,32,0.17332187500000001,JS,JS_F2_model2.csv
Lasioglossum_sp1,5,1.9662,3.0943198027198475,0,41,3.0338000000000003,0.9804416457967107,41,0.073995122,JS,JS_F2_model2.csv
Lasioglossum_sp2,24,29.5405,17.03525696160685,0,62,5.5405000000000015,0.3252372425309981,62,0.089362903,JS,JS_F2_model2.csv
Lasioglossum_sp6,1,0.9191,2.0213767057079277,0,38,0.0809,0.040022228301907305,38,0.002128947,JS,JS_F2_model2.csv
Lindenius_luteiventris,1,0.0441,0.3242926249094434,0,11,0.9559,2.947646435890822,11,0.0869,JS,JS_F2_model2.csv
Lobonyx_aeneus,5,0.7124,1.3525047751918282,0,24,4.2876,3.170118197469493,24,0.17865,JS,JS_F2_model2.csv
Microlepidoptera,3,1.6711,2.868300455801384,0,42,1.3289,0.46330571726270364,42,0.031640476,JS,JS_F2_model2.csv
Mordellidae_sp1,2,0.4103,1.1261797094930324,0,25,1.5897000000000001,1.4115864338522213,25,0.063588,JS,JS_F2_model2.csv
Nitidulidae_sp1,4,0.3353,0.916819484,0,26,3.6647,3.997188175999803,26,0.14095,JS,JS_F2_model2.csv
Nomada_sp,1,0.1465,0.6747468253558754,0,25,0.8535,1.2649188820560164,25,0.034140000000000004,JS,JS_F2_model2.csv
Nustera_distigma,2,0.0402,0.27016894552467063,0,8,1.9598,7.253979528232048,8,0.244975,JS,JS_F2_model2.csv
Oedemera_sp,1,0.0497,0.35077373650463306,0,11,0.9503,2.709153796602581,11,0.086390909,JS,JS_F2_model2.csv
Phthiria_sp,2,0.0694,0.3828815741583598,0,8,1.9306,5.042290176130293,8,0.241325,JS,JS_F2_model2.csv
