especie,real_value,model_mean,model_std,model_min,model_max,abs_error,z_score,model_range,z_range,metric,plot
Attagenus_sp,11.0,0.8492,1.8712588065129032,0.0,25.0,10.1508,5.424583689156311,25.0,0.406032,HELL,HELL_A3_randomproof.csv
Bombylius_sp,1.0,1.8557,3.589674927707058,0.0,27.0,0.8556999999999999,0.2383781309542107,27.0,0.03169259259259259,HELL,HELL_A3_randomproof.csv
Buprestidae_sp1,1.0,1.8665,3.6532468259395166,0.0,27.0,0.8665,0.23718627327546082,27.0,0.032092592592592596,HELL,HELL_A3_randomproof.csv
Ceratina_sp,4.0,1.397,2.90579341377469,0.0,27.0,2.6029999999999998,0.8957966480551158,27.0,0.0964074074074074,HELL,HELL_A3_randomproof.csv
Chasmatopterus_sp,12.0,0.7907,1.7299690139649702,0.0,26.0,11.2093,6.479480215838696,26.0,0.43112692307692313,HELL,HELL_A3_randomproof.csv
Coptocephala_sp,2.0,1.6656,3.2507588934490923,0.0,26.0,0.33440000000000003,0.10286828736326176,26.0,0.012861538461538462,HELL,HELL_A3_randomproof.csv
Curculionidae,1.0,1.8447,3.5136329449228443,0.0,27.0,0.8447,0.2404064434848213,27.0,0.03128518518518519,HELL,HELL_A3_randomproof.csv
Halictidae_sp1,1.0,1.7935,3.432263945791366,0.0,27.0,0.7935000000000001,0.23118851362611198,27.0,0.02938888888888889,HELL,HELL_A3_randomproof.csv
Halictidae_sp3,1.0,1.8821,3.6053154397281304,0.0,26.0,0.8821000000000001,0.24466652495364385,26.0,0.033926923076923084,HELL,HELL_A3_randomproof.csv
Heliotaurus_ruficollis,2.0,1.6565,3.274443456221953,0.0,26.0,0.3434999999999999,0.10490332314253172,26.0,0.013211538461538459,HELL,HELL_A3_randomproof.csv
